IncidentID,start,end,RoadName,CommonName,Direction,CrossStreetName,CrossStCommonName,Latitude,ConditionName,IncidentType,Event,EventName,Reason,day,dur
415968,2013-02-04T14:39:00Z,2013-03-14T14:30:00Z,SR-1302,Weaver Rd,Heading West,SR-1303,SR-1303,35.83151419,Road Closed,Weather Event,1,None,road washed by flood,2013-02-04,37.99375
416068,2013-03-06T21:39:00Z,2013-03-07T14:47:05Z,NC-12,NA,Both Directions,NA,NA,35.59555339,Road Closed,Weather Event,1,None,The road has now reopened.,2013-03-06,0.7139467592592592
416158,2013-03-08T12:49:00Z,2013-03-09T03:00:00Z,NC-12,NC-12,Both Directions,NA,NA,35.59379903,Road Impassable,Weather Event,1,None,NC-12 is closed at Mirlo Beach in Dare County due to over wash. The road will be reopened when travel conditions are deemed safe.,2013-03-08,0.5909722222222222
416243,2013-03-09T21:59:00Z,2013-03-12T14:00:00Z,NC-12,NC-12,Both Directions,NA,NA,35.90226083,Road Closed,Weather Event,1,None,"Due to high water, NC-12 will be closed from Oregon Inlet to Rodanthe.  The lanes are not expected to re-open until conditions are fit for travel.",2013-03-09,1.667361111111111
418217,2013-03-29T14:00:00Z,2013-05-10T22:00:00Z,SR-1588,Bill Bledsoe Rd,Heading West,SR-1590,Wagoner Access Rd,36.41217023,Road Closed,Weather Event,121,Western NC Flood May 2013,Road Closed:  Flood Damage,2013-03-29,42.33333333333333
418941,2013-04-29T12:29:00Z,2013-05-03T19:30:00Z,SR-1915,Smith Town Rd,Both Directions,SR-1929,Horton Rd,34.86526411,Road Closed with Detour,Weather Event,1,None,Smithtown Rd. between Philadelphia Church Rd. and Landsford Rd. is closed due to roadway washing out.,2013-04-29,2.2090277777777776
418960,2013-04-29T14:12:00Z,2013-04-30T02:00:00Z,SR-1751,NA,Both Directions,US-74,US-74,34.99101538,Road Closed,Weather Event,1,None,Walkup Ave. between Sutton St. and Mason St. is closed due to shoulder washing out and replacing cross-over pipe.,2013-04-29,0.49166666666666664
418969,2013-04-29T15:53:00Z,2013-04-29T20:11:12Z,SR-1649,Pleasant Grove,Both Directions,NA,NA,35.03400238,Road Closed,Weather Event,1,None,Road is closed due to high water.,2013-04-29,0.17930555555555555
418970,2013-04-29T15:59:00Z,2013-05-01T20:30:00Z,SR-1229,Okey High Rd,Both Directions,NA,NA,34.86762238,Road Closed,Weather Event,1,None,Road is closed due to high water.,2013-04-29,2.1881944444444446
418972,2013-04-29T16:02:00Z,2013-04-29T18:33:00Z,SR-1709,Kirby Rd,Both Directions,NA,NA,35.59653854,Road Closed,Weather Event,1,None,Road closed due to high water.,2013-04-29,0.1048611111111111
418973,2013-04-29T16:03:00Z,2013-04-29T20:09:32Z,SR-1634,Grassy Islnd Rd,Both Directions,NA,NA,35.08569336,Road Closed,Weather Event,1,None,Road closed due to high water.,2013-04-29,0.1712037037037037
419334,2013-05-05T19:21:00Z,2013-05-08T22:00:00Z,SR-1407,Mill Creek Rd,Heading South,I-40,NA,35.62950042,Road Closed,Weather Event,121,Western NC Flood May 2013,SR 1407 (Mill Creek Road) is closed due to a shoulder failure.,2013-05-05,3.1104166666666666
419339,2013-05-05T23:30:00Z,2013-05-11T00:00:00Z,SR-2788,Crooked Creek,Both Directions,NC-9,NC-9,35.56176983,Lanes Closed,Weather Event,121,Western NC Flood May 2013,One lane closed due to weather event.,2013-05-05,5.020833333333333
419341,2013-05-06T02:07:00Z,2013-05-06T13:07:00Z,SR-1519,Old Crabtree Rd,Both Directions,NC-209,NC-209,35.55052433,Road Closed,Weather Event,121,Western NC Flood May 2013,Road closed due to flooding.,2013-05-05,0.4583333333333333
419342,2013-05-06T02:14:00Z,2013-05-06T13:00:00Z,SR-1513,Hyder Mtn Rd,Both Directions,SR-1642,Charles St,35.53531989,Road Closed,Weather Event,121,Western NC Flood May 2013,Road closed due to flooding.,2013-05-05,0.44861111111111107
419352,2013-05-06T11:12:00Z,2013-05-06T13:12:00Z,NC-184,NC 184,Both Directions,SR-1337,SR-1337,36.1530903,Road Closed,Weather Event,1,None,High Water and downed power lines,2013-05-06,0.08333333333333333
419354,2013-05-06T11:34:00Z,2013-05-06T20:00:00Z,NC-197,NC 197,Heading North,SR-1314,SR-1314,36.03966974,Road Impassable,Weather Event,121,Western NC Flood May 2013,Flooding,2013-05-06,0.35138888888888886
419356,2013-05-06T11:31:00Z,2013-05-08T13:00:00Z,SR-1331,Roby Greene Rd,Both Directions,SR-1391,SR-1391,36.23192981,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1331 Roby Green closed because roadway is under water due to flooding of the New River.,2013-05-06,1.025613425925926
419359,2013-05-06T11:45:00Z,2013-05-08T13:00:00Z,SR-1515,Charlie Hollar,Both Directions,US-221,US-221,36.22068933,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1515 New River Hills/Charlie Hollars Roadway closed because of flooding from the New River.,2013-05-06,0.6252083333333333
419362,2013-05-06T11:58:00Z,2013-05-09T13:00:00Z,SR-1116,Watauga River,Both Directions,SR-1122,Rominger Rd,36.23835973,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1116 Watauga River Road Closed because of flooding from the Watauga River.,2013-05-06,3.0430555555555556
419364,2013-05-06T12:05:00Z,2013-05-08T13:05:00Z,SR-1532,Niley Cook Rd,Both Directions,US-321,US-321,36.18148014,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1532 Niley Cook Road closed because of flooding .20 mile east of US321.,2013-05-06,2.0416666666666665
419365,2013-05-06T12:21:00Z,2013-05-07T13:21:00Z,SR-1005,Lynch Lane,Heading North,SR-2230,SR-2230,35.17686016,Road Closed,Weather Event,121,Western NC Flood May 2013,NA,2013-05-06,1.0416666666666665
419366,2013-05-06T12:28:00Z,2013-05-07T13:28:00Z,SR-1529,Mt. Zion Ch. Rd.,Heading North,NC-226,NC-226,35.47552452,Road Closed,Weather Event,1,None,NA,2013-05-06,1.0416666666666665
419369,2013-05-06T12:31:00Z,2013-05-07T13:31:00Z,SR-1521,Jackson White Rd.,Heading North,NC-10,NC-10,35.44581264,Road Closed,Weather Event,121,Western NC Flood May 2013,NA,2013-05-06,1.0416666666666665
419371,2013-05-06T12:38:00Z,2013-05-07T13:38:00Z,SR-1523,Jackson White Rd,Heading North,NC-10,NC-10,35.4452198,Road Closed,Weather Event,121,Western NC Flood May 2013,NA,2013-05-06,1.0416666666666665
419375,2013-05-06T12:57:00Z,2013-05-06T20:00:00Z,SR-1186,Johnson Rd,Heading North,SR-1187,Toecan Rd,35.97133795,Road Impassable,Weather Event,121,Western NC Flood May 2013,Under Water,2013-05-06,0.29375
419377,2013-05-06T13:01:00Z,2013-05-07T04:59:00Z,SR-1320,Huntdale Rd,Heading North,NC-197,NC-197,36.04069971,Road Impassable,Weather Event,121,Western NC Flood May 2013,Under Water,2013-05-06,0.6652777777777777
419380,2013-05-06T13:08:00Z,2013-05-06T20:00:00Z,SR-1305,Whitson Branch,Heading North,NC-197,NC-197,36.02399021,Road Impassable,Weather Event,121,Western NC Flood May 2013,Under Water,2013-05-06,0.2861111111111111
419384,2013-05-06T13:28:00Z,2013-05-06T20:28:00Z,SR-3556,Biltmore Ave.,Heading West,NC-81,NC-81,35.56941169,Road Closed,Weather Event,121,Western NC Flood May 2013,Meadow Road is closed both directions due to flooding.,2013-05-06,0.29166666666666663
419390,2013-05-06T13:45:00Z,2013-05-08T14:45:00Z,SR-1356,Del Coffey Rd,Both Directions,SR-1355,SR-1355,36.25451748,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1356 Del Coffey Roadway closed because of flooding over bridge #268 at the intersection of SR1331 Roby Green Road.,2013-05-06,0.932025462962963
419392,2013-05-06T14:02:00Z,2013-05-08T13:02:00Z,SR-1328,Brookshire Rd,Both Directions,NC-194,NC-194,36.2462803,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1328 Brookshire Road Bridge #86 is closed due to flooding.,2013-05-06,1.9583333333333333
419395,2013-05-06T14:08:00Z,2013-05-13T15:08:00Z,SR-1302,Weaver Rd,Heading West,SR-1300,Allen Rd,36.49876994,Road Impassable,Weather Event,121,Western NC Flood May 2013,high water,2013-05-06,7.041666666666666
419397,2013-05-06T14:18:00Z,2013-05-08T13:18:00Z,SR-1200,Guy Ford Rd,Both Directions,SR-1201,SR-1201,36.2737897,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1200 Guy Ford Road closed due to Flooding at Bridge #271.,2013-05-06,1.9583333333333333
419398,2013-05-06T14:24:00Z,2013-05-08T13:24:00Z,SR-1523,Wilson Ridge Rd.,Both Directions,SR-1523,SR-1523,36.24548972,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1523 Deerfield Roadway is closed due to flooding of Bridge #271.,2013-05-06,0.5158217592592592
419406,2013-05-06T15:15:00Z,2013-05-08T13:15:00Z,SR-1114,Dewitt Barnett,Both Directions,SR-1112,SR-1112,36.20589025,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1114 Dewitt Barnett Roadway is closed because of flooding at bridge #161.,2013-05-06,0.8698148148148148
419409,2013-05-06T15:23:00Z,2013-05-08T13:00:00Z,SR-1123,Laurel Creek Rd,Both Directions,US-321,US-321,36.25468969,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1123 Laurel Creek Roadway is closed because of flooding at bridge #277.,2013-05-06,1.9006944444444442
419417,2013-05-06T16:26:00Z,2013-05-09T17:26:00Z,SR-1344,Finney,Heading North,SR-1345,Farmers Fish Camp,36.55377524,Road Closed,Weather Event,121,Western NC Flood May 2013,high water,2013-05-06,2.148611111111111
419427,2013-05-06T17:34:00Z,2013-05-07T18:34:00Z,SR-1433,Hooker Rd.,Heading South,SR-1444,Glade Valley Rd,36.47080198,Road Closed,Weather Event,121,Western NC Flood May 2013,high water,2013-05-06,1.0416666666666665
419432,2013-05-06T18:45:00Z,2013-05-07T19:45:00Z,SR-1308,Kings Creek Rd,Heading West,SR-1303,SR-1303,36.53615711,Road Closed,Weather Event,121,Western NC Flood May 2013,high water,2013-05-06,1.0416666666666665
419455,2013-05-06T20:07:00Z,2013-05-08T13:00:00Z,SR-1560,New River Dr.,Heading North,SR-1549,SR-1549,36.54211923,Road Closed,Weather Event,121,Western NC Flood May 2013,Flooding,2013-05-06,0.7993518518518518
419456,2013-05-06T20:17:00Z,2013-05-07T17:17:00Z,SR-1100,S. Church Rd.,Heading South,SR-1103,Pleasant Hill Church Rd,36.25423781,Road Closed,Weather Event,121,Western NC Flood May 2013,NA,2013-05-06,0.875
419477,2013-05-06T12:00:00Z,2013-05-07T16:00:00Z,SR-1305,Whitson Branch,Heading North,NC-197,NC-197,36.02399021,Road Closed,Weather Event,121,Western NC Flood May 2013,Washed out due to flooding.,2013-05-06,1.1666666666666665
419510,2013-05-07T13:20:00Z,2013-05-14T20:30:00Z,SR-1100,Sulphur Springs Rd.,Both Directions,SR-1102,SR-1102,35.253154,Road Closed with Detour,Weather Event,121,Western NC Flood May 2013,NA,2013-05-07,7.298611111111111
419511,2013-05-07T13:41:00Z,2013-05-07T16:22:39Z,SR-1521,Jackson White Rd.,Both Directions,NC-10,NC-10,35.65167077,Road Closed,Weather Event,121,Western NC Flood May 2013,NA,2013-05-07,0.11225694444444444
419513,2013-05-07T13:45:00Z,2013-05-07T16:23:02Z,SR-1523,Joe Hoyle Rd.,Both Directions,NC-10,NC-10,35.4452198,Road Closed,Weather Event,121,Western NC Flood May 2013,NA,2013-05-07,0.10974537037037037
419534,2013-05-07T18:54:00Z,2013-05-08T20:54:00Z,SR-1248,South Fork Rd.,Both Directions,SR-1222,SR-1222,35.438645,Road Impassable,Weather Event,121,Western NC Flood May 2013,Road Flooded from River,2013-05-07,0.7541666666666667
419919,2013-05-14T17:20:00Z,2013-05-20T18:32:36Z,SR-1407,Mill Creek Rd,Heading South,I-40,I-40,35.62534242,Road Closed,Weather Event,1,None,"NC DOT will begin slope repairs along SR 1407 (Mill Creek Road) in McDowell County beginning May 15, 2013.",2013-05-14,6.050416666666666
419999,2013-05-06T13:30:00Z,2013-06-21T17:00:00Z,SR-1100,Sulphur Springs Rd.,Both Directions,SR-1102,Eaves Rd,35.253049,Road Closed with Detour,Weather Event,1,None,NA,2013-05-06,36.291666666666664
420351,2013-05-21T13:04:00Z,2013-05-22T20:30:00Z,SR-1641,Brown Creek Ch,Both Directions,NA,NA,35.03670808,Road Closed,Weather Event,1,None,Road is closed due to high water from rain.,2013-05-21,1.3097222222222222
421414,2013-06-06T22:30:00Z,2013-06-07T11:00:00Z,SR-1161,Stallings Rd,Both Directions,SR-1138,Morrison Rd,35.31551039,Road Impassable,Weather Event,122,Tropical Storm Andrea,Flooding fom storm Andrea,2013-06-06,0.5208333333333333
421416,2013-06-07T00:26:00Z,2013-06-07T11:00:00Z,SR-1158,Pharrs Mill Rd,Both Directions,SR-1136,Lower Rocky Riv,35.30911058,Road Impassable,Weather Event,122,Tropical Storm Andrea,Road flooded due to storm Andrea,2013-06-06,0.44027777777777777
421426,2013-06-07T12:33:00Z,2013-06-08T13:33:00Z,SR-1802,Old Chinquapin Rd,Both Directions,NC-41,NC-41,34.84800843,Road Impassable,Weather Event,122,Tropical Storm Andrea,High Water; water crossing roadway0.2 miles from NC41 on SR1802(Old Chinquapin Rd),2013-06-07,0.25023148148148144
421435,2013-06-07T13:41:00Z,2013-06-08T14:41:00Z,SR-1135,Providence Church Rd,Both Directions,SR-1101,SR-1101,34.77105339,Road Impassable,Weather Event,122,Tropical Storm Andrea,"High Water; water crossing roadwaySR1135(Providence Church Rd), Appox. 0.2 miles from SR1101(Cornwallis Rd)",2013-06-07,0.21112268518518518
421444,2013-06-07T15:30:00Z,2013-06-07T16:40:54Z,SR-1562,STEEL BRIDGE RD.,Both Directions,SR-1561,Lee Rd,35.56714967,Road Closed,Weather Event,122,Tropical Storm Andrea,Steel Bridge Rd. SR 1562 is closed from Lee Rd. SR 1561 to Jack Rd. SR 1557,2013-06-07,0.049236111111111105
421446,2013-06-07T15:37:00Z,2013-06-07T22:00:00Z,SR-1611,O'Ferrel Rd/Greasy Run,Both Directions,SR-1603,SR-1603,36.559136,Road Impassable,Weather Event,122,Tropical Storm Andrea,Road is closed due to washout.,2013-06-07,0.2659722222222222
421448,2013-06-07T15:52:00Z,2013-06-07T18:53:53Z,US-117,US 117 S,Both Directions,SR-1902,SR-1902,34.98587335,Road Impassable,Weather Event,122,Tropical Storm Andrea,High water is across both lanes.,2013-06-07,0.12630787037037036
421455,2013-06-07T17:18:00Z,2013-06-08T02:00:00Z,SR-1513,Monroe Rd,Heading North,NA,NA,35.56024933,Road Closed,Weather Event,122,Tropical Storm Andrea,NA,2013-06-07,0.13333333333333333
421458,2013-06-07T17:21:00Z,2013-06-07T21:00:00Z,SR-1330,Polenta Rd,Heading North,NA,NA,35.55279384,Road Closed,Weather Event,122,Tropical Storm Andrea,Polenta Rd closed from SR1010 (CLeveland Rd) to Matthews Rd (SR1509),2013-06-07,0.15208333333333332
421460,2013-06-07T17:44:00Z,2013-06-10T20:30:00Z,SR-1128,Rifle Range Road,Heading South,NC-18,NC-18,36.46926589,Road Closed,Weather Event,1,None,NA,2013-06-07,3.1152777777777776
421461,2013-06-07T17:57:00Z,2013-06-09T17:00:00Z,SR-1652,Lockhart Rd,Both Directions,NA,NA,35.02576828,Road Closed,Weather Event,1,None,Road is closed due to flooding.,2013-06-07,1.9604166666666665
421468,2013-06-07T19:11:00Z,2013-06-08T12:00:00Z,SR-1135,Providence Church Rd,Both Directions,SR-1101,Cornwallis Rd,34.77108865,Road Impassable,Weather Event,122,Tropical Storm Andrea,"High water; water covering roadwaySR1135(Providence Church Rd), near SR1101(Conrwallis Rd)",2013-06-07,0.7006944444444444
421471,2013-06-07T19:16:00Z,2013-06-08T01:30:00Z,SR-1540,Valley View Church Road,Both Directions,SR-1005,Pekin Rd,35.18923983,Road Closed,Weather Event,122,Tropical Storm Andrea,Road closed due to flooding.,2013-06-07,0.2597222222222222
421472,2013-06-07T19:22:00Z,2013-06-08T01:00:00Z,SR-1005,Pekin Rd,Both Directions,SR-1540,SR-1540,35.18923983,Road Closed,Weather Event,122,Tropical Storm Andrea,Road closed due to flooding.,2013-06-07,0.23472222222222222
421473,2013-06-07T19:27:00Z,2013-06-08T01:30:00Z,SR-1541,Bowles Road,Both Directions,SR-1540,SR-1540,35.18035971,Road Closed,Weather Event,122,Tropical Storm Andrea,Road closed due to flooding.,2013-06-07,0.11086805555555555
421475,2013-06-07T19:31:00Z,2013-06-08T01:30:00Z,SR-1500,Post Office Road,Both Directions,SR-1577,Mccaskill St,35.35769999,Road Closed,Weather Event,122,Tropical Storm Andrea,Road closed due to flooding.,2013-06-07,0.24930555555555553
421478,2013-06-07T19:45:00Z,2013-06-10T20:30:00Z,SR-1946,Ada Taylor Road,Both Directions,NA,NA,35.74710438,Road Closed with Detour,Weather Event,122,Tropical Storm Andrea,Roadway flooded due to storm.,2013-06-07,2.0782291666666666
421505,2013-06-07T21:22:00Z,2013-06-14T22:22:00Z,SR-2365,Old Tarboro Rd,Both Directions,SR-3228,Eagle Rock Dr,35.80128975,Road Impassable,Weather Event,122,Tropical Storm Andrea,Road closed due to flooding.,2013-06-07,7.041666666666666
421506,2013-06-07T22:05:00Z,2013-06-08T00:50:58Z,SR-1600,East River Rd,Both Directions,NA,NA,35.64453888,Road Closed,Weather Event,122,Tropical Storm Andrea,All lanes have re-opened.,2013-06-07,0.11525462962962962
421507,2013-06-07T22:04:00Z,2013-06-08T02:12:27Z,SR-1203,Benhaven School Road,Both Directions,SR-1290,SR-1290,35.35185977,Road Closed,Weather Event,122,Tropical Storm Andrea,SR 1203 (Benhaven School Road) is closed at SR 1290 (Graham Road) due to high water.,2013-06-07,0.17253472222222221
421514,2013-06-07T22:44:00Z,2013-06-08T11:00:00Z,SR-1724,Northside Rd,Both Directions,SR-1727,Flemming Rd,36.10134125,Road Closed,Weather Event,122,Tropical Storm Andrea,The road is closed in both direction due to high water.,2013-06-07,0.5111111111111111
421520,2013-06-07T23:23:00Z,2013-06-08T05:00:00Z,SR-1460,J B Leonard Rd,Both Directions,NA,NA,36.1516304,Road Closed,Weather Event,122,Tropical Storm Andrea,All lanes have re-opened.,2013-06-07,0.06045138888888889
421526,2013-06-08T00:26:00Z,2013-06-09T22:00:00Z,SR-1222,Broadway Rd,Both Directions,SR-1279,SR-1279,35.40698717,Road Closed,Weather Event,122,Tropical Storm Andrea,SR 1222 (Broadway Road) is closed at bridge due to high water.,2013-06-07,1.7057638888888889
421528,2013-06-08T00:44:00Z,2013-08-02T22:00:00Z,SR-1104,Briggs Rd.,Both Directions,SR-1107,Cypress Church Rd.,35.2602855,Road Closed with Detour,Maintenance,1,None,SR 1104 (Briggs Road) is closed 0.6 miles North East of SR 1107 (Cypress Church Road) due to culvert failure.,2013-06-07,55.886111111111106
421529,2013-06-08T01:11:00Z,2013-06-09T02:11:00Z,SR-1606,Baltimore Church Rd,Both Directions,NA,NA,36.35647964,Road Impassable,Weather Event,122,Tropical Storm Andrea,The road is impassable due to high water. Motorist are advised to use alternate routes.,2013-06-07,1.0416666666666665
421532,2013-06-08T01:28:00Z,2013-06-08T16:50:21Z,SR-1509,Warrenton-Embro,Both Directions,NA,NA,36.354173,Road Impassable,Weather Event,122,Tropical Storm Andrea,The road has been re-opened to traffic.,2013-06-07,0.6405208333333333
421535,2013-06-08T02:52:00Z,2013-06-08T22:00:00Z,SR-1154,H C Powers Rd,Both Directions,NC-41,NC-41,34.7429922,Road Closed,Weather Event,122,Tropical Storm Andrea,From the intersection of N.C. Highway 41 approximately 1.0 miles on SR 1154 (HC Powers Road) has water crossing both lanes.,2013-06-07,0.7972222222222222
421536,2013-06-08T01:00:00Z,2013-07-24T20:30:00Z,SR-1663,Lamms Grove Rd,Both Directions,NA,NA,35.37527847,Road Impassable,Weather Event,1,None,Rainfall from Hurricane Andrea washed out cross line pipe.,2013-06-07,46.8125
421537,2013-06-08T02:58:00Z,2013-06-08T14:29:31Z,SR-1201,Ponderosa Rd,Both Directions,SR-1203,SR-1203,35.326943,Road Closed,Weather Event,122,Tropical Storm Andrea,SR 1201 (Ponderosa Road) is closed approximately 1 miles South of SR 1203 (Calvary Church Road) due to high water.,2013-06-07,0.4802199074074074
421539,2013-06-08T03:13:00Z,2013-06-08T14:29:57Z,SR-1211,Bella Bridge Rd,Both Directions,NC-27,NC-27,35.3445877,Road Closed,Weather Event,122,Tropical Storm Andrea,SR 1211 (Bella Bridge Road) is closed 0.7 miles North of NC 27 due to high water.,2013-06-07,0.47010416666666666
421540,2013-06-08T03:19:00Z,2013-06-08T19:18:58Z,SR-1511,Mountain View,Both Directions,NA,NA,36.35360316,Road Impassable,Weather Event,1,None,All lanes are open.,2013-06-07,0.6666435185185184
